Time,Day,Is_Holiday,Weather,Station,From_Station,To_Station,Passenger_Entries,Passenger_Exits,Passenger_Count,Occupancy_Percent,Crowd_Level,Train_Speed_kmph,Number_of_Trips,Delay_Minutes,Congestion_Level,Peak_Hour,Train_Frequency_Per_Hour,AI_Recommendation,Year,Month,Day_of_Month
-0.9378063972477587,4,0,1,0,3,0,-0.8893677106769419,-0.6904204783815334,-0.8210276478978157,-0.8225816863512431,1,1.2886633222149544,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.9378063972477587,4,0,1,9,4,3,-0.883601555678333,-0.8887950897550013,-0.9159274125972371,-0.915925789624912,1,-0.8085942895376487,-1.3891300656169907,-0.0900905607988649,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.9378063972477587,4,0,1,1,7,5,-0.4943860932722303,-0.7533965454842216,-0.6390067877366303,-0.6397828174403082,1,-0.6732873468439323,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.9378063972477587,4,0,0,1,2,4,-0.7913430757005901,-0.5707659508864259,-0.7090148108755479,-0.7097908948955599,1,-0.47032693280335786,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.7933150874289865,4,0,0,0,7,3,-0.840355393188766,-0.6054027877929044,-0.7525753586064298,-0.7525736088959916,1,-1.6880894170468048,-0.1907776970723125,1.3153784064221155,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.7933150874289865,4,0,2,9,5,8,-0.8490046256866793,-0.4668554401669903,-0.6887902708576383,-0.6903442067135456,1,0.9503959654806636,-0.1907776970723125,0.6126439228116253,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.7933150874289865,4,0,1,4,0,9,-0.8576538581845928,-0.8761998763344636,-0.8957028725793277,-0.8964791014428977,1,-0.6732873468439323,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.7933150874289865,4,0,0,7,8,4,-0.4396076207854455,-0.617998001213442,-0.5425512891896774,-0.5425493765302365,1,-0.06440610472220885,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.6488237776102144,4,0,1,6,7,9,2.3194975460489267,0.5470592401862897,1.5219075264846211,1.5226889083996875,2,-1.011554703578223,0.4083984872000266,-0.0900905607988649,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.6488237776102144,4,0,0,3,1,8,0.9500357338793061,1.362599309166102,1.1858690154178173,1.1843165340326378,2,-0.7409408181907905,-0.1907776970723125,-0.0900905607988649,2,1,0.16738301100296457,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.6488237776102144,4,0,0,6,7,9,0.4973925664885052,0.9973381199705104,0.7611536750417183,0.7603787316647248,1,-1.011554703578223,1.0075746714723657,2.0181128900326053,1,1,-1.1211698065718192,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.6488237776102144,4,0,1,7,3,3,0.7251556889335579,1.170522304502903,0.9696220106109391,0.97040296403048,2,-0.6056338754970741,0.4083984872000266,-0.7928250444093551,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.5043324677914423,4,0,0,5,7,0,1.5670143187304615,2.1970321982767205,1.9310655283854052,1.9310693602219888,2,0.5444751373995146,0.4083984872000266,-0.7928250444093551,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.5043324677914423,4,0,2,0,9,5,0.7539864639266025,2.338728349257769,1.56235660652044,1.5615822847637162,2,1.6269306789492453,0.4083984872000266,0.6126439228116253,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.5043324677914423,4,0,2,9,0,3,1.428626598763847,2.237966641893468,1.8766148437218029,1.8766186333123485,2,-1.8910498310873793,2.205927040017044,2.0181128900326053,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.5043324677914423,4,0,0,8,7,1,0.632897208955815,1.261837601801801,0.9649548090683446,0.966513626394077,2,-1.011554703578223,1.6067508557447048,-0.0900905607988649,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.3598411579726701,4,0,1,6,3,5,1.7803620536789917,0.8902788058959404,1.4005602863771642,1.4021194416711982,2,1.0180494368275217,1.0075746714723657,-0.0900905607988649,2,1,-1.1211698065718192,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.3598411579726701,4,0,2,2,3,1,1.4055619787694114,0.8367491488586555,1.171867410790034,1.172648521123429,2,1.6269306789492453,2.205927040017044,-0.0900905607988649,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.3598411579726701,4,0,1,8,1,4,1.7457651236873382,0.3770238590090316,1.128306863059152,1.1298658071229974,2,-0.8085942895376487,1.0075746714723657,1.3153784064221155,2,1,-1.1211698065718192,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.3598411579726701,4,0,1,0,3,2,0.5550541164745945,1.8821518627632796,1.2294295631486993,1.230988585669472,2,1.4239702649086707,-0.1907776970723125,1.3153784064221155,2,1,0.16738301100296457,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.2153498481538979,4,0,2,7,3,4,1.9245159286442148,0.8493443622791931,1.4581224387358296,1.4565701685808388,2,-0.8085942895376487,1.6067508557447048,-0.0900905607988649,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.2153498481538979,4,0,1,6,7,0,1.4805219937513274,1.5200394769228225,1.549910735740188,1.5499142718545071,2,0.2062077806652238,1.6067508557447048,3.4235818572535863,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.2153498481538979,4,0,2,4,1,0,0.4916264114898963,1.4066825561379837,0.9602876075257502,0.9587349511212712,2,-0.943901232231365,2.205927040017044,2.0181128900326053,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.2153498481538979,4,0,1,1,0,3,0.9788665088723506,0.5344640267657521,0.7922683519923482,0.7914934327559479,2,-0.3350199901096415,-0.1907776970723125,0.6126439228116253,2,1,0.16738301100296457,0,0.0,-0.8315497376408105,-1.5848903050390246
-0.07085853833512576,4,0,2,6,7,9,-0.5491645657590152,-0.740801332063684,-0.6623427954496028,-0.6631188432587255,1,-0.6056338754970741,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.07085853833512576,4,0,2,0,9,7,-0.8374723156894616,-0.564468344176157,-0.7307950847409888,-0.7292375830775742,1,0.2062077806652238,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.07085853833512576,4,0,1,1,4,4,-0.4251922332889232,-0.8321166293625819,-0.6405625215841618,-0.6397828174403082,1,-0.8085942895376487,-1.3891300656169907,1.3153784064221155,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
-0.07085853833512576,4,0,1,7,7,4,-0.8057584631971124,-0.5707659508864259,-0.7167934801132053,-0.7175695701683656,1,-0.537980404150216,-0.7899538813446516,-0.0900905607988649,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.07363277148364639,4,0,2,7,4,2,-0.5030353257701438,-0.8321166293625819,-0.6825673354675124,-0.6825655314407398,1,-1.755742888393663,-1.3891300656169907,4.126316340864077,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
0.07363277148364639,4,0,0,7,2,9,-0.5520476432583196,-0.740801332063684,-0.6638985292971343,-0.6631188432587255,1,-1.5527824743530885,0.4083984872000266,0.6126439228116253,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
0.07363277148364639,4,0,2,9,4,6,-0.7134999832193696,-0.5455755240453506,-0.6545641262119454,-0.6553401679859198,1,-1.011554703578223,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
0.07363277148364639,4,0,2,1,8,1,-0.47997070577570805,-0.4763018502323935,-0.49432353991620104,-0.4958773248934021,1,1.3563167935618126,-1.3891300656169907,1.3153784064221155,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
0.21812408130241853,4,0,2,5,0,2,-0.5549307207576241,-0.5077898837837377,-0.550329958427335,-0.5503280518030422,1,0.4091681947057983,-1.3891300656169907,0.6126439228116253,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
0.21812408130241853,4,0,2,5,5,4,-0.8576538581845928,-0.7219085119328775,-0.8194719140502842,-0.8186923487148403,1,-1.1468616462719394,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
0.21812408130241853,4,0,1,5,4,8,-0.877835400679724,-0.41332578312970536,-0.6779001339249179,-0.678676193804337,1,-0.7409408181907905,-0.1907776970723125,1.3153784064221155,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
0.21812408130241853,4,0,2,6,8,0,-0.6154753482430179,-0.8069262025215066,-0.7307950847409888,-0.7292375830775742,1,0.27386125201208195,-0.1907776970723125,-0.0900905607988649,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
0.3626153911211907,4,0,2,7,6,2,-0.4482568532833589,-0.45740903010158707,-0.46787606450816555,-0.468651961438582,1,0.47682166605265647,-0.7899538813446516,-0.0900905607988649,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.3626153911211907,4,0,0,0,7,3,-0.727915370715892,-0.6148491978583076,-0.6965689400952958,-0.6981228819863513,1,-0.943901232231365,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
0.3626153911211907,4,0,1,6,0,2,-0.45690608578127234,-0.4857482602977968,-0.4865448706785435,-0.48809864962059635,1,0.9503959654806636,-0.1907776970723125,2.0181128900326053,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
0.3626153911211907,4,0,0,0,6,5,-0.8288230831915482,-0.4668554401669903,-0.6779001339249179,-0.678676193804337,1,-0.47032693280335786,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.5071067009399628,4,0,2,8,9,6,-0.7567461457089365,-0.6998668884469367,-0.7541310924539613,-0.7525736088959916,1,-1.2821685889656558,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
0.5071067009399628,4,0,2,1,7,3,-0.6616045882318893,-0.8069262025215066,-0.7556868263014928,-0.7564629465323943,1,-0.943901232231365,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
0.5071067009399628,4,0,1,9,1,8,-0.4943860932722303,-0.9045391065306733,-0.7136820124181423,-0.7136802325319629,1,0.4091681947057983,-0.7899538813446516,2.0181128900326053,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.5071067009399628,4,0,1,3,6,8,-0.7999923081985035,-0.564468344176157,-0.7105705447230793,-0.7097908948955599,1,-1.6880894170468048,-0.7899538813446516,1.3153784064221155,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.651598010758735,4,0,2,8,2,4,-0.7538630682096321,-0.7124621018674743,-0.7587982939965557,-0.7603522841687973,1,1.0180494368275217,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
0.651598010758735,4,0,2,2,8,9,-0.6039430382458,-0.8919438931101357,-0.7665769632342132,-0.7681309594416029,1,1.559277207602387,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.651598010758735,4,0,1,4,4,4,-0.7106169057200651,-0.7848845790355657,-0.7712441647768078,-0.7720202970780059,1,0.4091681947057983,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
0.651598010758735,4,0,0,8,4,9,-0.6817861307270205,-0.7282061186431463,-0.7276836170459258,-0.7292375830775742,1,-1.5527824743530885,-0.7899538813446516,-0.7928250444093551,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
0.7960893205775071,4,0,0,6,1,0,0.508924876485723,1.2146055514747847,0.8747222459115177,0.8731695231204082,2,-0.1997130474159252,2.205927040017044,-0.7928250444093551,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
0.7960893205775071,4,0,0,2,5,9,2.016774408621958,1.170522304502903,1.6665907743050505,1.6665944009465934,2,-1.4174755316593721,-0.1907776970723125,1.3153784064221155,2,1,0.16738301100296457,0,0.0,-0.8315497376408105,-1.5848903050390246
0.7960893205775071,4,0,0,8,6,1,1.5900789387248973,2.269454675444812,1.9792932776588819,1.9777414118588228,0,-0.943901232231365,2.205927040017044,0.6126439228116253,0,1,-1.765446215359211,1,0.0,-0.8315497376408105,-1.5848903050390246
0.7960893205775071,4,0,1,9,4,8,0.3071094515344106,1.992359980192984,1.1500871369245929,1.1493124953050118,2,1.2210098508680962,2.205927040017044,-0.0900905607988649,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
0.9405806303962793,4,0,0,0,6,3,2.2647190735621416,1.3814921292969085,1.90461805297737,1.9038439967671688,2,1.491623736255529,-0.1907776970723125,-0.7928250444093551,2,1,0.16738301100296457,0,0.0,-0.8315497376408105,-1.5848903050390246
0.9405806303962793,4,0,0,9,2,4,1.267174258802797,1.6145035775768548,1.481458446448802,1.4799061943992557,2,0.7474355514400891,1.0075746714723657,-0.7928250444093551,2,1,-1.1211698065718192,0,0.0,-0.8315497376408105,-1.5848903050390246
0.9405806303962793,4,0,0,9,6,6,2.3021990810530997,0.8776835924754028,1.6759251773902395,1.6743730762193991,2,-1.6204359456999466,2.205927040017044,-0.7928250444093551,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
0.9405806303962793,4,0,2,9,7,7,2.0138913311226534,2.2726034787999465,2.2095418870935437,2.211101670042995,0,0.3415147233589401,1.0075746714723657,-0.7928250444093551,0,1,-1.1211698065718192,1,0.0,-0.8315497376408105,-1.5848903050390246
1.0850719402150515,4,0,1,4,0,6,1.812075906171341,1.8412174191465323,1.8875049806545234,1.888286646221557,2,1.0180494368275217,0.4083984872000266,1.3153784064221155,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
1.0850719402150515,4,0,1,5,6,4,1.2931219562965373,0.6163329139992467,1.0022924214091005,1.0015176651217028,2,1.2886633222149544,0.4083984872000266,-0.7928250444093551,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
1.0850719402150515,4,0,2,2,9,5,0.37630331151771773,0.4651903529527951,0.4328938332125721,0.43367437020688376,1,0.2062077806652238,-0.1907776970723125,0.6126439228116253,1,1,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
1.0850719402150515,4,0,2,9,1,0,1.763063588683165,1.6050571675114516,1.7443774666816256,1.7443811536746507,2,-1.2821685889656558,0.4083984872000266,2.0181128900326053,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
1.2295632500338236,4,0,0,4,2,7,0.8231803239099096,1.9860623734827152,1.4254520279376681,1.4254554674896158,2,0.3415147233589401,-0.1907776970723125,-0.7928250444093551,2,1,0.16738301100296457,0,0.0,-0.8315497376408105,-1.5848903050390246
1.2295632500338236,4,0,1,3,7,5,1.9533467036372596,2.2348178385383335,2.158202670125004,2.1566509431333554,0,1.491623736255529,1.0075746714723657,0.6126439228116253,0,1,-1.1211698065718192,1,0.0,-0.8315497376408105,-1.5848903050390246
1.2295632500338236,4,0,1,3,6,4,1.5612481637318525,2.083675277491882,1.8719476421792085,1.8727292956759458,2,0.27386125201208195,1.6067508557447048,-0.7928250444093551,2,1,-1.765446215359211,0,0.0,-0.8315497376408105,-1.5848903050390246
1.2295632500338236,4,0,1,6,7,0,1.8409066811643855,1.8790030594081453,1.9217311253002163,1.923290684949183,2,-0.6056338754970741,0.4083984872000266,0.6126439228116253,2,1,-0.4768933977844273,0,0.0,-0.8315497376408105,-1.5848903050390246
1.3740545598525957,4,0,1,6,2,4,-0.7336815257145008,-0.6935692817366679,-0.7385737539786463,-0.73701625835038,1,-1.0792081749250813,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
1.3740545598525957,4,0,0,2,8,3,-0.7509799907103276,-0.8604558595587916,-0.8303620509830046,-0.8303603616240489,1,-0.13205957606906701,0.4083984872000266,2.0181128900326053,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
1.3740545598525957,4,0,0,9,5,9,-0.8634200131832017,-0.7470989387739528,-0.8350292525255992,-0.8342496992604517,1,1.559277207602387,-1.3891300656169907,-0.0900905607988649,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
1.3740545598525957,4,0,0,1,3,3,-0.6471892007353669,-0.671527658250727,-0.6810116016199809,-0.6825655314407398,1,0.13855430931836565,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
1.5185458696713678,4,0,1,4,9,2,-0.5491645657590152,-0.7345037253534151,-0.6592313277545399,-0.6592295056223226,1,-0.1997130474159252,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
1.5185458696713678,4,0,0,2,5,5,-0.4482568532833589,-0.4825994569426624,-0.48032193528841755,-0.48031997434779067,1,-0.06440610472220885,-1.3891300656169907,0.6126439228116253,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
1.5185458696713678,4,0,1,1,9,8,-0.846121548187375,-0.5676171475312914,-0.7370180201311147,-0.73701625835038,1,-0.6056338754970741,-1.3891300656169907,-0.0900905607988649,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
1.5185458696713678,4,0,2,7,9,6,-0.6673707432304982,-0.6400396246993829,-0.6763444000773864,-0.6747868561679341,1,-0.6056338754970741,0.4083984872000266,0.6126439228116253,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.5848903050390246
1.66303717949014,4,0,2,7,0,1,-0.8951338656755509,-0.4763018502323935,-0.7183492139607368,-0.7175695701683656,1,0.8150890227869473,-0.7899538813446516,2.7208473736430956,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
1.66303717949014,4,0,2,4,2,7,-0.759629223208241,-0.8950926964652701,-0.8521423248484457,-0.8536963874424661,1,-0.7409408181907905,-0.7899538813446516,0.6126439228116253,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.5848903050390246
1.66303717949014,4,0,1,0,5,5,-0.4915030157729259,-0.7376525287085496,-0.6296723846514414,-0.6281148045310996,1,-0.943901232231365,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.5848903050390246
1.66303717949014,4,0,1,0,1,6,-0.7884599982012857,-0.6620812481853238,-0.7525753586064298,-0.7525736088959916,1,0.8827424941338055,-1.3891300656169907,-0.7928250444093551,1,0,1.4559358285777484,3,0.0,-0.8315497376408105,-1.5848903050390246
-1.6602629463416194,0,0,1,9,6,5,-0.6154753482430179,-0.7533965454842216,-0.7043476093329533,-0.705901557259157,1,-1.4174755316593721,-0.7899538813446516,1.3153784064221155,1,0,0.8116594197903564,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.6602629463416194,0,0,2,5,8,0,-0.877835400679724,-0.633742017989114,-0.7868015032521227,-0.7875776476236173,1,1.153356379521238,0.4083984872000266,-0.0900905607988649,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.6602629463416194,0,0,1,8,7,2,-0.8980169431748553,-0.5739147542415602,-0.7681326970817447,-0.7681309594416029,1,1.0857029081743799,-0.1907776970723125,-0.7928250444093551,1,0,0.16738301100296457,3,0.0,-0.8315497376408105,-1.4636990845521596
-1.6602629463416194,0,0,0,2,9,5,-0.523216868265275,-0.6935692817366679,-0.6250051831088469,-0.6242254668946968,1,0.3415147233589401,0.4083984872000266,-0.7928250444093551,1,0,-0.4768933977844273,3,0.0,-0.8315497376408105,-1.4636990845521596
